date,label,cash,gross_exposure,equity,cash_weight
2024-01-02,SPY_buyhold,0.0,130977.65120894414,130977.65120894414,0.0
2024-01-03,SPY_buyhold,0.0,129908.01143108481,129908.01143108481,0.0
2024-01-04,SPY_buyhold,0.0,129489.56147966666,129489.56147966666,0.0
2024-01-05,SPY_buyhold,0.0,129666.91763568638,129666.91763568638,0.0
2024-01-08,SPY_buyhold,0.0,131518.03026791615,131518.03026791615,0.0
2024-01-09,SPY_buyhold,0.0,131318.4980929746,131318.4980929746,0.0
2024-01-10,SPY_buyhold,0.0,132061.16508070493,132061.16508070493,0.0
2024-01-11,SPY_buyhold,0.0,132002.9822784223,132002.9822784223,0.0
2024-01-12,SPY_buyhold,0.0,132094.42477614144,132094.42477614144,0.0
2024-01-16,SPY_buyhold,0.0,131609.4727656353,131609.4727656353,0.0
2024-01-17,SPY_buyhold,0.0,130877.89812031212,130877.89812031212,0.0
2024-01-18,SPY_buyhold,0.0,132041.7621473849,132041.7621473849,0.0
2024-01-19,SPY_buyhold,0.0,133687.81376525454,133687.81376525454,0.0
2024-01-22,SPY_buyhold,0.0,133970.49517878736,133970.49517878736,0.0
2024-01-23,SPY_buyhold,0.0,134361.22294008007,134361.22294008007,0.0
2024-01-24,SPY_buyhold,0.0,134508.08382037256,134508.08382037256,0.0
2024-01-25,SPY_buyhold,0.0,135239.65846569574,135239.65846569574,0.0
2024-01-26,SPY_buyhold,0.0,135067.85714677212,135067.85714677212,0.0
2024-01-29,SPY_buyhold,0.0,136137.50559052394,136137.50559052394,0.0
2024-01-30,SPY_buyhold,0.0,136032.21499658085,136032.21499658085,0.0
2024-01-31,SPY_buyhold,0.0,133812.5246243027,133812.5246243027,0.0
2024-02-01,SPY_buyhold,0.0,135563.87550200793,135563.87550200793,0.0
2024-02-02,SPY_buyhold,0.0,136991.00067750848,136991.00067750848,0.0
2024-02-05,SPY_buyhold,0.0,136492.22656845587,136492.22656845587,0.0
2024-02-06,SPY_buyhold,0.0,136888.49183505969,136888.49183505969,0.0
2024-02-07,SPY_buyhold,0.0,138030.1971749956,138030.1971749956,0.0
2024-02-08,SPY_buyhold,0.0,138091.15306288004,138091.15306288004,0.0
2024-02-09,SPY_buyhold,0.0,138889.24709907622,138889.24709907622,0.0
2024-02-12,SPY_buyhold,0.0,138828.2825452993,138828.2825452993,0.0
2024-02-13,SPY_buyhold,0.0,136916.1966934001,136916.1966934001,0.0
2024-02-14,SPY_buyhold,0.0,138160.44553935484,138160.44553935484,0.0
2024-02-15,SPY_buyhold,0.0,139113.7023808639,139113.7023808639,0.0
2024-02-16,SPY_buyhold,0.0,138420.93360218083,138420.93360218083,0.0
2024-02-20,SPY_buyhold,0.0,137658.87234702293,137658.87234702293,0.0
2024-02-21,SPY_buyhold,0.0,137783.55720839358,137783.55720839358,0.0
2024-02-22,SPY_buyhold,0.0,140635.06047147038,140635.06047147038,0.0
2024-02-23,SPY_buyhold,0.0,140732.04914039312,140732.04914039312,0.0
2024-02-26,SPY_buyhold,0.0,140216.61918594476,140216.61918594476,0.0
2024-02-27,SPY_buyhold,0.0,140477.10724877074,140477.10724877074,0.0
2024-02-28,SPY_buyhold,0.0,140291.43183594564,140291.43183594564,0.0
2024-02-29,SPY_buyhold,0.0,140795.78677977185,140795.78677977185,0.0
2024-03-01,SPY_buyhold,0.0,142117.60402954428,142117.60402954428,0.0
2024-03-04,SPY_buyhold,0.0,141965.20564394072,141965.20564394072,0.0
2024-03-05,SPY_buyhold,0.0,140546.37372756802,140546.37372756802,0.0
