date,label,SPY,QQQ,NVTS,IONQ
2023-10-18,spy_ief_60_40,0.6032813768302537,0.0,0.0,0.0
2023-10-19,spy_ief_60_40,0.5974668182499846,0.0,0.0,0.0
2023-10-20,spy_ief_60_40,0.5944897206989552,0.0,0.0,0.0
2023-10-23,spy_ief_60_40,0.5940714373965746,0.0,0.0,0.0
2023-10-24,spy_ief_60_40,0.5958814825915921,0.0,0.0,0.0
2023-10-25,spy_ief_60_40,0.5923955405247141,0.0,0.0,0.0
2023-10-26,spy_ief_60_40,0.5894834700189832,0.0,0.0,0.0
2023-10-27,spy_ief_60_40,0.5883836198519385,0.0,0.0,0.0
2023-10-30,spy_ief_60_40,0.5912589911244197,0.0,0.0,0.0
2023-10-31,spy_ief_60_40,0.5927711263230849,0.0,0.0,0.0
2023-11-01,spy_ief_60_40,0.5953293262822609,0.0,0.0,0.0
2023-11-02,spy_ief_60_40,0.6023379949224045,0.0,0.0,0.0
2023-11-03,spy_ief_60_40,0.6045113877150152,0.0,0.0,0.0
2023-11-06,spy_ief_60_40,0.6050605611348676,0.0,0.0,0.0
2023-11-07,spy_ief_60_40,0.6057394765946943,0.0,0.0,0.0
2023-11-08,spy_ief_60_40,0.6059143494145657,0.0,0.0,0.0
2023-11-09,spy_ief_60_40,0.6040433058408052,0.0,0.0,0.0
2023-11-10,spy_ief_60_40,0.6077407328788025,0.0,0.0,0.0
2023-11-13,spy_ief_60_40,0.6075133825300523,0.0,0.0,0.0
2023-11-14,spy_ief_60_40,0.6120854355414894,0.0,0.0,0.0
2023-11-15,spy_ief_60_40,0.6125874270461381,0.0,0.0,0.0
2023-11-16,spy_ief_60_40,0.6005388802335452,0.0,0.0,0.0
2023-11-17,spy_ief_60_40,0.6008370024734194,0.0,0.0,0.0
2023-11-20,spy_ief_60_40,0.6026746862163019,0.0,0.0,0.0
2023-11-21,spy_ief_60_40,0.6021521141275791,0.0,0.0,0.0
2023-11-22,spy_ief_60_40,0.6030748789485636,0.0,0.0,0.0
2023-11-24,spy_ief_60_40,0.6032221004678795,0.0,0.0,0.0
2023-11-27,spy_ief_60_40,0.6027906122688502,0.0,0.0,0.0
2023-11-28,spy_ief_60_40,0.6030275321809692,0.0,0.0,0.0
2023-11-29,spy_ief_60_40,0.6028590672031009,0.0,0.0,0.0
2023-11-30,spy_ief_60_40,0.6037995607516686,0.0,0.0,0.0
2023-12-01,spy_ief_60_40,0.6017458714956948,0.0,0.0,0.0
2023-12-04,spy_ief_60_40,0.6004838866716421,0.0,0.0,0.0
2023-12-05,spy_ief_60_40,0.6004366091497874,0.0,0.0,0.0
2023-12-06,spy_ief_60_40,0.5994674514061782,0.0,0.0,0.0
2023-12-07,spy_ief_60_40,0.6012912187750676,0.0,0.0,0.0
2023-12-08,spy_ief_60_40,0.6023192522437524,0.0,0.0,0.0
2023-12-11,spy_ief_60_40,0.6032487312942091,0.0,0.0,0.0
2023-12-12,spy_ief_60_40,0.6043388555191441,0.0,0.0,0.0
2023-12-13,spy_ief_60_40,0.6076090000099268,0.0,0.0,0.0
2023-12-14,spy_ief_60_40,0.6083726693154923,0.0,0.0,0.0
2023-12-15,spy_ief_60_40,0.5999181905182321,0.0,0.0,0.0
2023-12-18,spy_ief_60_40,0.6012637584995445,0.0,0.0,0.0
2023-12-19,spy_ief_60_40,0.6027163255566926,0.0,0.0,0.0
2023-12-20,spy_ief_60_40,0.5993702393136424,0.0,0.0,0.0
2023-12-21,spy_ief_60_40,0.6016342216703172,0.0,0.0,0.0
2023-12-22,spy_ief_60_40,0.6021152878130378,0.0,0.0,0.0
2023-12-26,spy_ief_60_40,0.6031243243062167,0.0,0.0,0.0
2023-12-27,spy_ief_60_40,0.6035566437291869,0.0,0.0,0.0
2023-12-28,spy_ief_60_40,0.6036470096553347,0.0,0.0,0.0
2023-12-29,spy_ief_60_40,0.6029531863360458,0.0,0.0,0.0
2024-01-02,spy_ief_60_40,0.600248908162058,0.0,0.0,0.0
2024-01-03,spy_ief_60_40,0.5982796823339978,0.0,0.0,0.0
2024-01-04,spy_ief_60_40,0.5975040187728932,0.0,0.0,0.0
2024-01-05,spy_ief_60_40,0.5978331420631445,0.0,0.0,0.0
2024-01-08,spy_ief_60_40,0.6012364333081884,0.0,0.0,0.0
2024-01-09,spy_ief_60_40,0.6008723634448034,0.0,0.0,0.0
2024-01-10,spy_ief_60_40,0.6022240902302682,0.0,0.0,0.0
2024-01-11,spy_ief_60_40,0.6021185224581582,0.0,0.0,0.0
2024-01-12,spy_ief_60_40,0.6022844119731037,0.0,0.0,0.0
2024-01-16,spy_ief_60_40,0.6014030590268171,0.0,0.0,0.0
2024-01-17,spy_ief_60_40,0.6002389320338481,0.0,0.0,0.0
