date,label,cash,gross_exposure,equity,cash_weight
2024-01-25,spy_ief_60_40,47095.842357275586,73070.82097660993,120166.66333388552,0.3919210290995501
2024-01-26,spy_ief_60_40,47095.842357275586,72977.99566515147,120073.83802242705,0.3922240109329991
2024-01-29,spy_ief_60_40,47095.842357275586,73555.93331175626,120651.77566903185,0.39034520707318404
2024-01-30,spy_ief_60_40,47095.842357275586,73499.04415492296,120594.88651219854,0.39052934763126707
2024-01-31,spy_ief_60_40,48102.00015153723,71305.39366018969,119407.39381172691,0.4028393771610244
2024-02-01,spy_ief_60_40,48102.00015153723,72238.64534288913,120340.64549442635,0.3997153243935782
2024-02-02,spy_ief_60_40,48102.00015153723,72999.12514645867,121101.1252979959,0.39720522854904694
2024-02-05,spy_ief_60_40,48102.00015153723,72733.340726851,120835.34087838823,0.39807890474648727
2024-02-06,spy_ief_60_40,48102.00015153723,72944.50071287157,121046.5008644088,0.39738447462780496
2024-02-07,spy_ief_60_40,48102.00015153723,73552.88732643142,121654.88747796864,0.39539718583232725
2024-02-08,spy_ief_60_40,48102.00015153723,73585.36921550501,121687.36936704224,0.3952916428528297
2024-02-09,spy_ief_60_40,48102.00015153723,74010.65384105555,122112.65399259278,0.3939149513076265
2024-02-12,spy_ief_60_40,48102.00015153723,73978.1673341416,122080.16748567883,0.39401977522008275
2024-02-13,spy_ief_60_40,48102.00015153723,72959.26394849402,121061.26410003124,0.3973360142001426
2024-02-14,spy_ief_60_40,48584.57867807541,73137.98586143005,121722.56453950546,0.39914192460435
2024-02-15,spy_ief_60_40,48584.57867807541,73642.61137218625,122227.19005026166,0.3974940326951532
2024-02-16,spy_ief_60_40,48584.57867807541,73275.88040991435,121860.45908798976,0.3986902646000599
2024-02-20,spy_ief_60_40,48584.57867807541,72872.46809398195,121457.04677205737,0.4000144904663767
2024-02-21,spy_ief_60_40,48584.57867807541,72938.47251074872,121523.05118882413,0.3997972253229887
2024-02-22,spy_ief_60_40,48584.57867807541,74447.97260337346,123032.55128144888,0.39489206857893633
2024-02-23,spy_ief_60_40,48584.57867807541,74499.31548858708,123083.89416666249,0.39472734436147405
2024-02-26,spy_ief_60_40,48584.57867807541,74226.46236789948,122811.0410459749,0.39560432241501436
2024-02-27,spy_ief_60_40,48584.57867807541,74364.35691638377,122948.93559445918,0.39516062862332685
2024-02-28,spy_ief_60_40,48584.57867807541,74266.06593545212,122850.64461352753,0.39547679078865483
2024-02-29,spy_ief_60_40,49246.46841825126,73871.1535378322,123117.62195608346,0.39999528609980517
2024-03-01,spy_ief_60_40,49246.46841825126,74564.66978032904,123811.1381985803,0.39775475078231654
2024-03-04,spy_ief_60_40,49246.46841825126,74484.71110543312,123731.17952368438,0.3980117914322848
2024-03-05,spy_ief_60_40,49246.46841825126,73740.2942962662,122986.76271451746,0.40042088539694654
2024-03-06,spy_ief_60_40,49246.46841825126,74113.96219900965,123360.4306172609,0.39920798080742564
2024-03-07,spy_ief_60_40,49246.46841825126,74849.64020610959,124096.10862436084,0.3968413592026516
2024-03-08,spy_ief_60_40,49246.46841825126,74400.37848278048,123646.84690103173,0.39828325309151363
2024-03-11,spy_ief_60_40,49246.46841825126,74336.40608679585,123582.8745050471,0.398489423518305
2024-03-12,spy_ief_60_40,49246.46841825126,75136.07013005012,124382.53854830138,0.39592750713258207
2024-03-13,spy_ief_60_40,49246.46841825126,75018.29181124517,124264.76022949643,0.39630276779435447
2024-03-14,spy_ief_60_40,49764.06064605083,74354.42604809813,124118.48669414896,0.40093995641985813
2024-03-15,spy_ief_60_40,49764.06064605083,73843.87274890384,123607.93339495467,0.4025960088422776
2024-03-18,spy_ief_60_40,49764.06064605083,74282.7348265316,124046.79547258242,0.4011716744190299
2024-03-19,spy_ief_60_40,49764.06064605083,74695.53845233213,124459.59909838295,0.39984108101387406
2024-03-20,spy_ief_60_40,49764.06064605083,75386.40576241114,125150.46640846197,0.39763384088104414
2024-03-21,spy_ief_60_40,49764.06064605083,75635.53919181926,125399.59983787009,0.3968438552466761
2024-03-22,spy_ief_60_40,49764.06064605083,75492.15674868617,125256.217394737,0.39729812763882655
2024-03-25,spy_ief_60_40,49764.06064605083,75283.58527955596,125047.64592560679,0.39796079548475793
2024-03-26,spy_ief_60_40,49764.06064605083,75144.52860264198,124908.5892486928,0.3984038323174931
2024-03-27,spy_ief_60_40,49764.06064605083,75776.0453164956,125540.10596254643,0.3963997024257524
2024-03-28,spy_ief_60_40,50218.360105679996,75307.38198377177,125525.74208945177,0.4000642359866994
2024-04-01,spy_ief_60_40,50218.360105679996,75176.35374452676,125394.71385020675,0.40048227364408306
2024-04-02,spy_ief_60_40,50218.360105679996,74698.38096839274,124916.74107407274,0.40201465131004077
2024-04-03,spy_ief_60_40,50218.360105679996,74780.427904761,124998.788010441,0.40175077618740845
2024-04-04,spy_ief_60_40,50218.360105679996,73867.66022600845,124086.02033168844,0.4047060254768723
2024-04-05,spy_ief_60_40,50218.360105679996,74639.34128562533,124857.70139130532,0.40220474625185626
2024-04-08,spy_ief_60_40,50218.360105679996,74681.10533064211,124899.4654363221,0.402070256507887
2024-04-09,spy_ief_60_40,50218.360105679996,74767.48800773968,124985.84811341968,0.4017923698058106
